iso_code,country,Wealth,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,preschool_3_m,preschool_3_no,preschool_1ybefore_m,preschool_1ybefore_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
CRI,Costa Rica,Quintile 3,0.9342182795698925,0.5819847826086957,0.41554239130434784,0.9646025641025642,0.6724794871794872,0.4923897435897436,11.348633333333332,0.0039096774193548385,0.018051612903225805,0.02762962962962963,0.059925714285714284,0.16161384615384614,91.83333333333333,101.45454545454545,97.95454545454545,215.33333333333334,215.33333333333334,219.33333333333334,131.5483870967742,131.5483870967742,131.5483870967742,144.45454545454547,90.0909090909091,75.70588235294117,0.07339999999999999,64.88888888888889,0.9486666666666667,48.333333333333336,0.015833333333333335,113.08333333333333,0.9024153846153846,112.38461538461539,0.8220545454545455,92.63636363636364,0.2685826086956522,164.91304347826087,0.19043478260869565,164.91304347826087,0.14932307692307692,154.1818181818182,0.24609583333333332,146.95833333333334,0.28265,284.75,0.99864,255.8,0.7092571428571429,441.8095238095238,0.8623813953488372,526.6046511627907,0.8730772727272726,520.1363636363636,0.3422829268292683,218.09756097560975,0.5798666666666668,360.23809523809524,0.5152190476190476,316.64285714285717,0.09810384615384615,69.46153846153847,0.22178333333333333,143.05555555555554,0.153075,101.46875,,,0.0388625,36.75,,
CRI,Costa Rica,Quintile 4,0.9548176795580111,0.6762912568306011,0.5434662983425415,0.9840897435897435,0.7955641025641026,0.6540769230769231,12.317022222222223,0.0024035714285714285,0.006207142857142857,0.01883684210526316,0.04845074626865672,0.11905625,90.6842105263158,91.47619047619048,100.15789473684211,184.97435897435898,184.97435897435898,186.6153846153846,121.42857142857143,121.42857142857143,121.42857142857143,127.5,76.42105263157895,67.4375,0.27742857142857147,69.0,0.9883666666666667,40.0,0.00145,100.83333333333333,0.9673615384615384,98.23076923076923,0.8792099999999999,103.2,0.3367181818181818,145.5909090909091,0.23224545454545453,145.5909090909091,0.2500071428571428,141.95652173913044,0.3727125,133.0,0.29731363636363634,253.9090909090909,1.0,306.46666666666664,0.7898904761904761,483.2142857142857,0.9144488372093024,547.0697674418604,0.9234209302325581,553.1860465116279,0.4405071428571429,271.42857142857144,0.6751904761904762,413.5,0.6195119047619048,381.64285714285717,0.1486375,102.75,0.3115025641025641,194.30769230769232,0.2245909090909091,153.06060606060606,0.02175,33.0,0.07196923076923077,54.19230769230769,0.03635,35.0
CRI,Costa Rica,Quintile 5,0.9760472081218273,0.8126545454545454,0.7288022346368715,0.9959212121212122,0.9019909090909091,0.8102909090909091,13.026571428571428,0.0,0.0,0.014631428571428571,0.014760655737704917,0.06545333333333334,77.6875,86.85714285714286,83.52941176470588,161.42424242424244,161.42424242424244,170.78787878787878,111.30434782608695,111.30434782608695,111.30434782608695,109.9090909090909,76.07692307692308,61.166666666666664,0.386175,49.625,0.9147,41.0,0.0,92.625,0.9889454545454545,87.0,0.9414727272727273,86.36363636363636,0.5833947368421053,129.10526315789474,0.5086157894736842,129.10526315789474,0.6280363636363636,140.68421052631578,0.5759277777777778,128.33333333333334,0.29195,195.1818181818182,1.0,396.9230769230769,0.887045652173913,496.9130434782609,0.9548425531914894,522.7234042553191,0.9573382978723405,524.0425531914893,0.6324604651162791,376.4651162790698,0.8052782608695652,457.7826086956522,0.7748888888888888,446.6,0.315809375,227.25,0.5108157894736842,329.5263157894737,0.4116205882352941,284.05882352941177,0.09644444444444444,71.51851851851852,0.18121666666666666,131.4,0.10003666666666668,73.1
CUB,Cuba,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,Cuba,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,Cuba,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,Cuba,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUB,Cuba,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,Cyprus,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.853128125,342.375,,,0.78349375,312.8125,0.5624966666666666,242.56666666666666,,,0.43529,186.53333333333333,0.22568333333333335,108.58333333333333,,,0.12920454545454543,60.5,0.046837500000000004,33.0,,,,
CYP,Cyprus,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9247580645161291,380.64516129032256,,,0.8761666666666666,366.26666666666665,0.7019766666666667,298.1,,,0.57947,239.0,0.31971,133.83333333333334,,,0.1852,77.36666666666666,0.0823,40.63636363636363,,,,
CYP,Cyprus,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952259375,425.28125,,,0.9215483870967742,421.51612903225805,0.7748833333333334,360.26666666666665,,,0.6803833333333333,319.8333333333333,0.4101066666666667,188.73333333333332,,,0.26061666666666666,131.33333333333334,0.10046666666666668,49.96296296296296,,,0.051757142857142856,34.0
CYP,Cyprus,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9807566666666666,392.46666666666664,,,0.9600733333333333,385.1666666666667,0.8574566666666666,339.1333333333333,,,0.7675033333333333,306.8333333333333,0.5110433333333334,204.36666666666667,,,0.35023,137.56666666666666,0.14731666666666668,64.08333333333333,,,0.09554285714285714,43.57142857142857
CYP,Cyprus,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98617,350.8333333333333,,,0.9714566666666666,347.06666666666666,0.9046266666666667,321.43333333333334,,,0.84075,300.26666666666665,0.6128933333333334,215.83333333333334,,,0.4665233333333333,162.66666666666666,0.20267500000000002,83.16666666666667,,,0.10906470588235295,43.88235294117647
CZE,Czechia,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8682865168539327,425.30337078651684,0.8536914893617021,486.0425531914894,0.9139788888888889,439.26666666666665,0.5993426829268292,319.3658536585366,0.7322641791044776,426.94029850746267,0.6621094117647058,340.9529411764706,0.26397424242424244,180.45454545454547,0.4998410714285714,314.5892857142857,0.3001060606060606,196.37878787878788,0.12882333333333335,117.8,0.17547500000000002,124.26923076923077,0.10822666666666667,99.76666666666667
CZE,Czechia,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9368988372093023,477.19767441860466,0.9342318181818182,552.7045454545455,0.9641919540229884,482.88505747126436,0.7449440476190476,398.57142857142856,0.8409970149253732,490.4029850746269,0.7911627906976745,407.8720930232558,0.39685757575757574,278.40909090909093,0.6378810344827587,415.13793103448273,0.43501428571428574,283.9714285714286,0.18914473684210525,175.21052631578948,0.29904150943396224,213.1320754716981,0.16146341463414635,146.82926829268294
CZE,Czechia,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9561081395348837,473.04651162790697,0.9379113636363635,557.6590909090909,0.9734453488372093,478.0,0.8239556962025316,443.0379746835443,0.8852393442622951,550.0655737704918,0.8485654761904762,434.9761904761905,0.48973000000000005,320.24285714285713,0.7230428571428572,474.0,0.5296428571428572,335.87142857142857,0.2239125,206.9375,0.37999807692307697,275.4423076923077,0.1882222222222222,168.1851851851852
CZE,Czechia,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977746511627907,483.24418604651163,0.9672454545454545,566.5,0.9874348837209301,486.7325581395349,0.8817414634146342,463.0487804878049,0.9179268656716418,531.179104477612,0.9090807228915663,469.7831325301205,0.6076671428571429,392.2142857142857,0.7808327586206897,526.2413793103449,0.63935,406.2,0.29702222222222224,263.537037037037,0.48304230769230766,366.46153846153845,0.25900169491525427,229.67796610169492
CZE,Czechia,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9819772151898735,529.5569620253165,0.9740763157894736,662.3157894736842,0.9888467532467532,544.5324675324675,0.9250575342465753,544.8767123287671,0.957048275862069,629.9827586206897,0.9418589041095891,553.013698630137,0.7276362318840579,471.0869565217391,0.8545666666666667,585.7719298245614,0.7436434782608695,482.0869565217391,0.395459375,311.734375,0.6077188679245283,461.7358490566038,0.37623166666666663,313.1
DEU,Germany,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8981551282051282,308.1666666666667,0.8879454545454546,374.90909090909093,0.9059076923076922,314.1794871794872,0.6521026315789474,235.4078947368421,0.8090725000000001,319.8125,0.6586710526315789,238.07894736842104,0.2996378787878788,130.96969696969697,0.5640917808219178,240.26027397260273,0.3019641791044776,131.77611940298507,0.167659375,90.4375,0.22182153846153846,101.46153846153847,0.15723,89.46666666666667
DEU,Germany,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9387723684210526,329.7368421052632,0.9357500000000001,398.72727272727275,0.9592493506493507,334.46753246753246,0.7802932432432432,289.86486486486484,0.8860128205128205,364.11538461538464,0.8072486842105263,290.6842105263158,0.45148714285714286,186.75714285714287,0.7060157894736843,299.38157894736844,0.47576470588235287,201.63235294117646,0.287359375,161.65625,0.3802818181818182,170.72727272727272,0.2744933333333333,161.06666666666666
DEU,Germany,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9585621621621622,352.4054054054054,0.9407977272727273,408.02272727272725,0.9616891891891892,355.3918918918919,0.8365397260273972,320.71232876712327,0.9015835443037974,366.27848101265823,0.8406753424657535,322.64383561643837,0.547765671641791,239.52238805970148,0.7777123287671234,330.1917808219178,0.5710999999999999,252.03076923076924,0.3654029411764706,207.14705882352942,0.4678061538461538,215.30769230769232,0.32208333333333333,191.41666666666666
DEU,Germany,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9717052631578946,343.64473684210526,0.955825,413.1363636363636,0.974482894736842,345.94736842105266,0.882127536231884,343.9710144927536,0.9285616438356163,410.86301369863014,0.8836756756756756,328.6216216216216,0.6250878787878787,268.7121212121212,0.8313685714285715,377.6142857142857,0.652689393939394,279.59090909090907,0.3695511627906977,210.34883720930233,0.58706875,275.703125,0.35113404255319147,195.48936170212767
DEU,Germany,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9868121212121211,400.25757575757575,0.9767583333333333,504.3611111111111,0.9901409090909091,401.6212121212121,0.9466984848484848,385.07575757575756,0.9632657142857143,431.3142857142857,0.9513075757575757,388.2878787878788,0.7577609375,329.234375,0.9106220588235294,415.20588235294116,0.7849359375,340.09375,0.458078,252.94,0.7122734374999999,334.96875,0.4196033333333334,217.41666666666666
DJI,Djibouti,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,Djibouti,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,Djibouti,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,Djibouti,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJI,Djibouti,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNK,Denmark,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9193618421052632,403.2368421052632,0.9088037037037038,461.8888888888889,0.9053842105263158,393.3421052631579,0.7028394736842105,298.7631578947368,0.8079228260869565,342.3478260869565,0.6674197368421053,276.2631578947368,0.36744202898550726,161.3913043478261,0.5448820224719101,222.40449438202248,0.31008529411764707,135.35294117647058,0.14873125,92.3125,0.25260307692307693,113.32307692307693,0.10654137931034482,62.86206896551724
DNK,Denmark,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9457868421052632,421.85526315789474,0.9317851851851852,485.8333333333333,0.9421526315789474,419.7894736842105,0.7748657894736842,343.82894736842104,0.8414467391304348,382.8478260869565,0.737167105263158,332.64473684210526,0.4680884057971014,225.28985507246378,0.6262420454545454,284.8636363636364,0.40931617647058827,198.41176470588235,0.19905208333333332,120.0625,0.34191029411764706,165.01470588235293,0.1731,110.52941176470588
DNK,Denmark,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9611539473684211,440.38157894736844,0.9463870370370371,502.1111111111111,0.9577026315789473,439.94736842105266,0.8242373333333333,387.84,0.8818788888888889,403.64444444444445,0.8021191780821917,386.4657534246575,0.5504173913043479,279.9710144927536,0.7102915662650603,331.6385542168675,0.4899086956521739,248.3913043478261,0.257030612244898,160.3877551020408,0.40968055555555555,196.18055555555554,0.21520999999999998,145.1
DNK,Denmark,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9754131578947368,444.07894736842104,0.9685351851851851,511.0,0.971807894736842,441.89473684210526,0.8815067567567567,413.8243243243243,0.9215188888888889,433.6333333333333,0.8679945205479451,413.86301369863014,0.6377157142857143,321.04285714285714,0.7783457831325301,379.72289156626505,0.5975,306.22058823529414,0.3362716981132075,210.49056603773585,0.48601805555555555,249.54166666666666,0.2657980392156863,174.01960784313727
DNK,Denmark,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9806361111111112,461.8333333333333,0.9718211538461539,530.3653846153846,0.9804527777777778,461.125,0.9159055555555555,434.6666666666667,0.9460917647058823,447.3764705882353,0.9084055555555555,431.47222222222223,0.7381544117647059,375.97058823529414,0.8503123456790123,408.3703703703704,0.6945805970149254,356.4029850746269,0.4383818181818182,278.6909090909091,0.603986301369863,299.64383561643837,0.362,238.45098039215685
DOM,Dominican Rep.,Quintile 1,0.7160786713286713,0.5767664359861592,0.24969849624060148,0.6621286516853933,0.46996685393258425,0.15639606741573034,6.391544,0.13065474860335197,0.24182402234636868,0.08389865470852018,0.07422130177514794,0.29350829268292683,186.43661971830986,184.04137931034484,192.83333333333334,493.9887640449438,493.9887640449438,443.70786516853934,235.3631284916201,235.3631284916201,235.3631284916201,381.22857142857146,166.70247933884298,232.5031847133758,0.1559102564102564,358.9230769230769,0.39330857142857145,149.28571428571428,0.058907258064516126,397.5725806451613,0.9083989473684211,236.46315789473684,0.80334,231.66666666666666,0.03455625,271.0892857142857,0.011322321428571428,271.0892857142857,0.013574,226.92,0.035999152542372875,305.41525423728814,0.39945615384615385,588.8461538461538,0.8475551724137931,638.0,0.17396666666666669,109.45833333333333,0.398362962962963,219.59259259259258,0.295296,166.04,0.027225000000000003,31.25,0.11249411764705883,76.3529411764706,0.0439,39.625,,,,,,,,,,,,
DOM,Dominican Rep.,Quintile 2,0.8243318840579711,0.7237874045801527,0.3934269387755102,0.8568327777777777,0.7042172222222223,0.3495441340782123,9.003005309734514,0.03810414201183432,0.08771597633136094,0.046290748898678416,0.047488888888888886,0.19096176470588236,153.99242424242425,161.38135593220338,170.35576923076923,362.8666666666667,362.8666666666667,331.2625698324022,190.68639053254438,190.68639053254438,190.68639053254438,286.2625698324022,147.04761904761904,180.16666666666666,0.2853948717948718,276.0,0.5386133333333334,121.66666666666667,0.025787786259541985,296.8167938931298,0.9504282828282828,224.02020202020202,0.872579268292683,227.390243902439,0.10616728971962616,221.7570093457944,0.03852056074766355,221.7570093457944,0.043507368421052635,217.9578947368421,0.10164568965517241,233.80172413793105,0.27230757575757575,429.6666666666667,0.9529025423728813,676.2881355932203,0.2290318181818182,151.3181818181818,0.46682962962962965,260.55555555555554,0.3782,219.0,0.043820000000000005,40.2,0.1654,110.45,0.080535,59.4,,,0.03765,30.5,,,,,,,,
DOM,Dominican Rep.,Quintile 3,0.8696375471698113,0.7810583969465649,0.4768362445414847,0.9167648044692737,0.8005424581005587,0.4868582857142857,10.232496774193548,0.023124827586206896,0.04210620689655173,0.033303139013452915,0.029654744525547443,0.15327733990147785,153.85593220338984,150.8655462184874,169.36363636363637,325.5195530726257,325.5195530726257,294.64,186.71724137931034,186.71724137931034,186.71724137931034,235.88,143.69662921348313,164.9225806451613,0.41470540540540546,235.02702702702703,0.60365,120.95454545454545,0.016684251968503937,248.1811023622047,0.9711081632653061,213.20408163265307,0.9173920454545456,217.20454545454547,0.18893936170212766,222.46808510638297,0.07817234042553192,222.46808510638297,0.09745000000000001,206.44444444444446,0.160007476635514,229.0,0.22169848484848484,335.4848484848485,0.9813957627118644,721.9152542372881,0.289405,195.4,0.49604,291.48,0.436391304347826,266.69565217391306,0.06606470588235294,50.705882352941174,0.221045,151.3,0.11832499999999999,79.25,,,0.05812307692307693,43.92307692307692,,,,,,,,
DOM,Dominican Rep.,Quintile 4,0.9072081300813009,0.8290737288135592,0.5781977375565611,0.9494540697674417,0.8785122093023255,0.6287224358974358,11.450202597402598,0.007003225806451612,0.01761935483870968,0.026291219512195124,0.023686725663716816,0.118983908045977,156.53125,156.3548387096774,166.4102564102564,292.15697674418607,292.15697674418607,290.9871794871795,192.5241935483871,192.5241935483871,192.5241935483871,207.40764331210192,154.03030303030303,167.46825396825398,0.5295342857142857,203.62857142857143,0.6515578947368421,115.6842105263158,0.008875925925925926,230.74074074074073,0.9877563218390805,215.632183908046,0.9569535714285715,204.98809523809524,0.31425189873417725,231.35443037974684,0.15654303797468352,231.35443037974684,0.1664525641025641,208.16666666666666,0.27014516129032257,224.83870967741936,0.15350000000000003,275.4,0.9891306306306306,777.2072072072073,0.360475,233.15,0.5594791666666666,328.375,0.4881125,282.125,0.10402,70.45,0.29035,182.5,0.17428,113.1,,,0.07976470588235295,49.470588235294116,0.0258,30.0,,,,,,
DOM,Dominican Rep.,Quintile 5,0.9496426470588235,0.8976444444444445,0.7297130434782609,0.9751741007194246,0.9387604316546762,0.7936943548387096,12.795835593220339,0.004102912621359223,0.0102873786407767,0.02235031055900621,0.02054285714285714,0.09134615384615384,162.22666666666666,156.8684210526316,168.8153846153846,296.2589928057554,296.2589928057554,300.60483870967744,191.97087378640776,191.97087378640776,191.97087378640776,210.858407079646,150.84313725490196,179.57894736842104,0.6967241379310344,200.44827586206895,0.7519428571428571,143.57142857142858,0.008871794871794873,234.23076923076923,0.9935126760563381,222.8450704225352,0.9739925373134327,231.6865671641791,0.5496742424242425,226.71212121212122,0.3392818181818182,226.71212121212122,0.37402985074626866,227.56716417910448,0.47589315068493154,241.4931506849315,0.09967111111111111,264.3777777777778,0.9964428571428571,909.032967032967,0.57297,393.5,0.7235782608695651,455.8695652173913,0.7004772727272727,447.40909090909093,0.265015,181.2,0.50794,344.95,0.371025,258.65,0.07746842105263158,54.26315789473684,0.215225,148.2,0.10704,75.7,,,0.049175,41.75,,
DZA,Algeria,Quintile 1,0.8585933333333333,0.3687066666666666,0.15682666666666664,0.8245566666666666,0.31617333333333336,0.12029333333333334,,0.016749999999999998,0.06338,0.03889666666666667,0.12390666666666666,0.40918,362.0,448.2,412.4,1390.0,1390.0,1342.8,585.4,585.4,585.4,622.2,467.4,404.4,,,,,,,,,,,,,,,,,,,,,,,0.4592625,207.625,0.5997882352941177,231.41176470588235,0.7466588235294118,309.05882352941177,0.13254000000000002,93.1,0.16563,107.6,0.25508333333333333,151.0,,,,,0.038,38.0,,,,,,
DZA,Algeria,Quintile 2,0.9468733333333332,0.48999666666666664,0.20320333333333332,0.9183333333333333,0.41367666666666664,0.1690266666666667,,0.0072766666666666665,0.03297,0.02521333333333333,0.06114,0.29766666666666663,287.4,348.8,341.2,1118.6,1118.6,1129.0,549.4,549.4,549.4,493.0,372.0,309.6,,,,,,,,,,,,,,,,,,,,,,,0.46570625,215.5,0.57189375,253.0625,0.7199611111111112,291.6666666666667,0.13681000000000001,97.5,0.17970833333333333,107.25,0.25385833333333335,143.25,,,,,0.0349,33.333333333333336,,,,,,
DZA,Algeria,Quintile 3,0.9409833333333334,0.54883,0.2634633333333333,0.9427366666666667,0.49989333333333336,0.22590999999999997,,0.003916666666666666,0.025063333333333333,0.018170000000000002,0.045803333333333335,0.23681333333333335,306.6,374.4,386.0,1228.6,1228.6,1265.2,624.6,624.6,624.6,528.8,401.6,331.2,,,,,,,,,,,,,,,,,,,,,,,0.4797333333333333,237.86666666666667,0.57239375,246.875,0.7226117647058823,306.88235294117646,0.16949,112.1,0.17981,113.9,0.26875,158.16666666666666,0.033299999999999996,33.0,,,0.042124999999999996,39.25,,,,,,
DZA,Algeria,Quintile 4,0.9610833333333333,0.6454033333333334,0.3303466666666667,0.9676766666666666,0.57906,0.29078333333333334,,0.00097,0.015479999999999999,0.015463333333333332,0.030600000000000002,0.19803333333333334,304.0,371.8,404.2,1233.0,1233.0,1277.4,644.2,644.2,644.2,543.2,393.6,330.6,,,,,,,,,,,,,,,,,,,,,,,0.5289588235294118,214.58823529411765,0.6111588235294118,245.11764705882354,0.736161111111111,300.6666666666667,0.2159909090909091,128.45454545454547,0.22249999999999998,126.18181818181819,0.29823571428571427,155.14285714285714,0.05906,43.0,0.051275,34.5,0.07951428571428572,52.0,,,,,,
DZA,Algeria,Quintile 5,0.99091,0.7695533333333333,0.50242,0.9801233333333333,0.7269833333333333,0.461,,0.00097,0.005753333333333333,0.015493333333333333,0.017230000000000002,0.11836333333333333,289.0,351.4,366.0,1171.4,1171.4,1167.0,614.2,614.2,614.2,470.4,369.8,316.2,,,,,,,,,,,,,,,,,,,,,,,0.5879058823529412,223.1764705882353,0.6387222222222222,235.88888888888889,0.7630166666666667,294.27777777777777,0.31383333333333335,145.41666666666666,0.32074615384615385,135.84615384615384,0.4043,178.06666666666666,0.11409,54.7,0.0886875,58.625,0.13891,86.0,,,,,,
ECU,Ecuador,Quintile 1,0.9218986666666666,0.6617746666666666,0.382232,0.907645238095238,0.5644333333333333,0.31037380952380955,8.834630952380953,0.04036904761904762,0.08311428571428572,0.028865384615384616,0.13497179487179486,0.3003448717948718,271.85714285714283,202.0,166.14285714285714,630.8571428571429,630.8571428571429,476.14285714285717,258.7142857142857,258.7142857142857,258.7142857142857,602.7142857142857,321.85714285714283,241.28571428571428,,,,,0.011842857142857143,529.4285714285714,0.8849857142857144,356.14285714285717,0.9069435897435898,181.46153846153845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,Quintile 2,0.9422800000000001,0.6968106666666667,0.444068,0.9293666666666667,0.6096428571428572,0.3824214285714285,9.536871428571429,0.019578571428571428,0.04038571428571428,0.024406410256410254,0.12471794871794871,0.28458589743589746,289.7142857142857,235.42857142857142,187.0,722.0,722.0,562.1428571428571,302.42857142857144,302.42857142857144,302.42857142857144,598.8571428571429,322.0,267.0,,,,,0.01734047619047619,515.0,0.9062261904761906,396.7142857142857,0.9136547619047619,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,Quintile 3,0.9492190322580646,0.7337953333333334,0.5116746666666666,0.9414214285714286,0.6515357142857143,0.47009999999999996,10.03757380952381,0.015064285714285716,0.0386547619047619,0.01880897435897436,0.1017,0.25773076923076926,296.7142857142857,273.85714285714283,227.57142857142858,820.0,820.0,617.7142857142857,354.57142857142856,354.57142857142856,354.57142857142856,546.5714285714286,312.2857142857143,286.7142857142857,,,,,0.012057142857142857,472.2857142857143,0.8925166666666667,436.2857142857143,0.9117166666666666,260.7142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,Quintile 4,0.9621842424242425,0.7853953333333333,0.6031653333333333,0.9611714285714286,0.7291809523809524,0.589047619047619,10.76145,0.012964285714285715,0.022466666666666666,0.013902564102564102,0.08822564102564104,0.21572820512820512,273.85714285714283,274.2857142857143,250.85714285714286,847.5714285714286,847.5714285714286,688.0,393.57142857142856,393.57142857142856,393.57142857142856,475.14285714285717,271.42857142857144,276.0,,,,,0.013195238095238097,398.7142857142857,0.9159714285714285,427.2857142857143,0.9221904761904762,300.14285714285717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,Ecuador,Quintile 5,0.9677899999999999,0.83247,0.7276933333333333,0.9541761904761905,0.7547071428571429,0.6719952380952381,11.417090476190475,0.016909523809523812,0.03455476190476191,0.014183333333333334,0.08691538461538462,0.1827051282051282,244.85714285714286,253.28571428571428,264.0,837.2857142857143,837.2857142857143,731.0,419.0,419.0,419.0,455.0,241.57142857142858,249.85714285714286,,,,,0.010783333333333334,385.0,0.9359119047619048,386.85714285714283,0.9368785714285714,317.42857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,Egypt,Quintile 1,0.7112923076923077,0.538103125,0.1323015625,0.612808,0.45768400000000004,0.10629166666666667,6.5447500000000005,0.30022424242424245,0.3411166666666667,0.10908732394366197,0.29750153846153843,0.5496921875,499.8,462.859375,379.8125,1221.9333333333334,1221.9333333333334,975.5,601.7121212121212,601.7121212121212,601.7121212121212,882.3098591549295,481.95384615384614,502.96875,,,,,0.0916796875,833.6875,0.9281116666666667,556.9166666666666,0.9497122807017544,387.12280701754383,0.059758730158730164,478.5238095238095,0.0058095238095238096,478.5238095238095,0.0161,377.06349206349205,0.069575,669.046875,0.033040909090909086,905.1818181818181,0.5852365853658537,537.0731707317074,0.35732608695652174,256.60869565217394,,,0.31623809523809526,236.95238095238096,0.139625,103.7,,,0.12947999999999998,99.3,0.0363875,33.75,,,0.031016666666666665,34.5,,,,,,
